sub,mvc,ses,task,run,filepath,trial,trial_type,im_num,isStrength,gf_trPer,resp1,resp1RT,auc,auc_prop_targ,auc_rel_mvc,prop_valid_grip_samples,iscorr,resp1_diff,resp2,resp2RT,lure_bin,conf_median,resp2_bin_temp,resp2_bin_0,resp2_bin_1,resp2_bin_med,stimlev_mst
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,81.0,targ,85.0,1,0.4,outdoor,0.22355999999854248,4844.071633237822,0.8124910488490141,0.3249964195396057,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,82.0,targ,123.0,0,0.05,outdoor,0.39987769999424927,1123.3925501432664,1.5074036231375596,0.07537018115687799,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,83.0,targ,74.0,1,0.4,outdoor,0.5762976999976672,5229.598853868195,0.8771551247682313,0.35086204990729253,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,84.0,lure,146.0,0,0.05,indoor,0.7174775999883423,901.7578796561604,1.2100072185926338,0.060500360929631694,1.0,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,85.0,lure,137.0,0,0.05,outdoor,0.623335299998871,834.9957020057307,1.1204236189275152,0.05602118094637576,1.0,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,86.0,lure,188.0,0,0.05,indoor,0.35293609999644104,761.5974212034384,1.0219354863514774,0.05109677431757386,1.0,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,87.0,lure,135.0,0,0.05,outdoor,0.1765470000100322,798.471346704871,1.0714140848102933,0.05357070424051466,1.0,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,88.0,targ,116.0,0,0.05,outdoor,0.4351281000126619,963.0429799426934,1.2922415027744962,0.06461207513872481,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,89.0,lure,141.0,0,0.05,indoor,0.05889089999254793,757.6389684813754,1.0166239094013758,0.0508311954700688,1.0,,,,,2.0,,0,128,0,,2lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,90.0,targ,121.0,1,0.4,outdoor,0.3057595999998739,4697.415472779369,0.7878925650418265,0.31515702601673057,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,91.0,targ,105.0,1,0.4,outdoor,0.3880713999969885,5530.809455587392,0.9276768627285126,0.37107074509140503,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,92.0,targ,113.0,1,0.4,outdoor,0.3175552000029711,5298.760744985673,0.8887555761465403,0.3555022304586161,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,93.0,targ,70.0,1,0.4,outdoor,0.3176681000040844,5284.017191977077,0.8862826554808919,0.35451306219235673,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,94.0,lure,171.0,1,0.4,indoor,0.43542949999391567,5393.031518624642,0.9045675140262733,0.36182700561050934,1.0,,,,,4.0,,0,128,0,,4lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,95.0,targ,78.0,0,0.05,indoor,0.27046189999964554,1872.012893982808,2.511926057004774,0.1255963028502387,0.8703703703703703,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,96.0,lure,187.0,0,0.05,indoor,0.4469127999909688,1170.9383954154728,1.5712021407788967,0.07856010703894484,1.0,,,,,4.0,,0,128,0,,4lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,97.0,lure,156.0,1,0.4,outdoor,0.45872729999246076,4924.946991404012,0.8260561877564596,0.3304224751025838,1.0,,,,,4.0,,0,128,0,,4lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,98.0,lure,182.0,0,0.05,indoor,0.6115701999951852,977.1203438395415,1.3111309544978753,0.06555654772489376,1.0,,,,,3.0,,0,128,0,,3lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,99.0,lure,179.0,1,0.4,indoor,0.45872729999246076,5097.194842406877,0.8549471389478156,0.3419788555791263,1.0,,,,,3.0,,0,128,0,,3lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,100.0,lure,163.0,0,0.05,outdoor,0.8702335999987554,1197.0945558739254,1.6062993034202286,0.08031496517101143,1.0,,,,,3.0,,0,128,0,,3lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,101.0,lure,189.0,1,0.4,indoor,0.5060736000014003,4679.441260744986,0.7848777693299205,0.31395110773196816,0.9691358024691358,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,102.0,lure,186.0,0,0.05,indoor,0.5410020999988774,1016.541547277937,1.3640275709868326,0.06820137854934162,1.0,,,,,3.0,,0,128,0,,3lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,103.0,lure,132.0,0,0.05,outdoor,0.693914000003133,1021.6934097421204,1.370940502840819,0.06854702514204095,1.0,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,104.0,targ,91.0,1,0.4,indoor,0.3880578999960562,4968.432664756447,0.8333499940886359,0.3333399976354543,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,105.0,targ,96.0,1,0.4,outdoor,0.40003239999350626,5024.320916905444,0.8427240719398599,0.33708962877594395,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,106.0,lure,184.0,0,0.05,indoor,0.47050640000088606,1044.43553008596,1.4014565985722374,0.07007282992861187,1.0,,,,,3.0,,0,128,0,,3lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,107.0,targ,69.0,1,0.4,indoor,0.41135350000695325,5326.3280802292265,0.8933794163417018,0.35735176653668077,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,108.0,targ,103.0,1,0.4,indoor,0.54097709999769,5189.345272206304,0.8704034337816678,0.3481613735126671,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,109.0,lure,176.0,1,0.4,outdoor,0.258777299997746,5564.481375358167,0.9333246184767137,0.3733298473906854,1.0,,,,,2.0,,0,128,0,,2lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,110.0,targ,117.0,0,0.05,outdoor,0.3880178999970667,1850.9469914040114,2.4836591632391967,0.12418295816195984,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,111.0,targ,87.0,1,0.4,indoor,0.6586448000016389,5398.436962750717,0.9054741634939142,0.3621896653975657,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,112.0,targ,72.0,1,0.4,indoor,0.3998365000006743,5927.035816618911,0.994135494233296,0.3976541976933184,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,113.0,lure,180.0,1,0.4,outdoor,0.6702557999960845,5309.318051575931,0.8905263420959294,0.3562105368383718,1.0,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,114.0,lure,130.0,1,0.4,outdoor,0.505679300011252,5184.8252148997135,0.8696452893156178,0.34785811572624714,1.0,,,,,4.0,,0,128,0,,4lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,115.0,targ,76.0,0,0.05,indoor,0.2820768999954453,1565.7521489971348,2.1009757115023615,0.10504878557511807,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,116.0,lure,172.0,1,0.4,outdoor,0.34097070001007523,5273.959885386819,0.8845957540065111,0.35383830160260443,1.0,,,,,3.0,,0,128,0,,3lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,117.0,lure,155.0,1,0.4,indoor,0.7057119999954011,5467.640401146132,0.9170815835535276,0.36683263342141104,1.0,,,,,2.0,,0,128,0,,2lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,118.0,lure,138.0,0,0.05,indoor,0.07053779999841936,1049.3209169054442,1.4080119649855003,0.07040059824927503,1.0,,,,,1.0,,0,128,0,,1lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,119.0,lure,192.0,0,0.05,outdoor,0.2469561000034446,1490.8796561604584,2.0005094346332886,0.10002547173166443,1.0,,,,,5.0,,0,128,0,,5lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,120.0,targ,94.0,1,0.4,indoor,0.3293459999986226,5095.3223495702005,0.854633067690406,0.3418532270761624,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,121.0,lure,149.0,1,0.4,indoor,0.21177690000331495,5159.146131805158,0.8653381636707745,0.3461352654683098,1.0,,,,,3.0,,0,128,0,,3lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,122.0,lure,136.0,0,0.05,outdoor,0.3175633999926504,1640.8796561604584,2.201784174653416,0.1100892087326708,1.0,,,,,1.0,,0,128,0,,1lure
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,123.0,targ,67.0,0,0.05,indoor,0.37637070000346284,873.7765042979943,1.1724609249218307,0.058623046246091534,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,124.0,targ,83.0,1,0.4,indoor,0.48192479999852367,5467.481375358167,0.9170549103250867,0.36682196413003465,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,125.0,targ,89.0,1,0.4,indoor,0.4117861999984598,6121.694842406877,1.0267854482399994,0.4107141792959998,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,126.0,targ,112.0,1,0.4,indoor,0.34118439999292605,5586.888252148997,0.9370829003939948,0.37483316015759793,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,127.0,targ,119.0,1,0.4,indoor,0.49407630000496283,6064.63323782235,1.0172145652167643,0.40688582608670576,1.0,,,,,,,0,128,0,,0targ
13,14905,1,MSTstudy,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject13_MST_session1_run1_9_15_11.mat,128.0,lure,134.0,1,0.4,outdoor,0.5174491999932798,5607.259312320917,0.9404997169273595,0.3761998867709438,1.0,,,,,3.0,,0,128,0,,3lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,1.0,targ,173.0,0,0.05,outdoor,1.787865399994189,1660.5587392550144,1.932455183585493,0.09662275917927467,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,2.0,lure,63.0,1,0.4,indoor,0.8820506000192836,5396.289398280803,0.78498332920412,0.313993331681648,1.0,,,,,5.0,,0,128,0,,5lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,3.0,lure,17.0,1,0.4,indoor,0.8820468000194523,5730.26217765043,0.8335654279137713,0.33342617116550854,1.0,,,,,4.0,,0,128,0,,4lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,4.0,lure,62.0,1,0.4,indoor,1.7994843999913428,5883.699140401146,0.8558854795183791,0.34235419180735166,1.0,,,,,3.0,,0,128,0,,3lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,5.0,lure,48.0,1,0.4,indoor,1.375981999997748,6151.703438395415,0.8948713252640833,0.3579485301056334,1.0,,,,,3.0,,0,128,0,,3lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,6.0,lure,58.0,1,0.4,indoor,0.764507500018226,5849.997134670487,0.8509829417360768,0.34039317669443075,1.0,,,,,3.0,,0,128,0,,3lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,7.0,lure,37.0,0,0.05,outdoor,0.8581265000102576,1719.9957020057307,2.0016242313577686,0.10008121156788843,1.0,,,,,3.0,,0,128,0,,3lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,8.0,targ,190.0,1,0.4,indoor,0.9879578999825753,5154.590257879656,0.7498240221517013,0.29992960886068054,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,9.0,targ,133.0,0,0.05,outdoor,1.0585606999811716,1188.525787965616,1.3831325357449271,0.06915662678724636,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,10.0,lure,8.0,0,0.05,,2.0110497000277974,1263.2765042979943,1.470122779352955,0.07350613896764775,1.0,,,,,5.0,,0,128,0,,5lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,11.0,targ,178.0,0,0.05,indoor,0.8583959999959916,1550.8352435530087,1.80476579023974,0.09023828951198701,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,12.0,lure,31.0,1,0.4,outdoor,0.6704200999811292,5909.13323782235,0.8595853074919046,0.34383412299676186,1.0,,,,,2.0,,0,128,0,,2lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,13.0,lure,61.0,0,0.05,outdoor,0.9409173000021838,1585.8710601719197,1.8455382988152211,0.09227691494076107,1.0,,,,,1.0,,0,128,0,,1lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,14.0,targ,151.0,1,0.4,outdoor,0.7762016000051517,5447.393982808023,0.7924173721063689,0.3169669488425476,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,15.0,targ,164.0,0,0.05,,2.011095599998953,1217.904011461318,1.4173210886318142,0.07086605443159072,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,16.0,lure,7.0,0,0.05,indoor,0.6469556000083685,1291.1103151862465,1.5025140407148219,0.0751257020357411,1.0,,,,,2.0,,0,128,0,,2lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,17.0,targ,183.0,1,0.4,outdoor,1.0703101999824867,5156.5744985673355,0.7501126641695762,0.3000450656678305,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,18.0,targ,141.0,1,0.4,indoor,0.38831119998940267,4848.800859598854,0.7053416821248187,0.2821366728499275,0.9938271604938271,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,19.0,targ,166.0,0,0.05,indoor,0.7761406999779865,1689.7263610315185,1.9663986512644227,0.09831993256322114,1.0,,,,,,,0,128,0,,0targ
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,20.0,lure,33.0,1,0.4,indoor,0.611611800006358,4910.945558739255,0.7143817000377131,0.28575268001508525,1.0,,,,,1.0,,0,128,0,,1lure
16,17186,3,MSTstudy,2,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject16_MST_session3_run2_10_31_13.mat,21.0,lure,43.0,1,0.4,,2.011124100012239,4420.349570200573,0.6430160552485413,0.2572064220994166,1.0,,,,,4.0,,0,128,0,,4lure
